,transaction_id,client_id,transaction_amount,transaction_date,counterparty_id,counterparty_country,credit_debit,transaction_type
14206,T14207,C0880,407.09,2024-05-23T00:00:00,CP61931,Belgium,credit,wire
14207,T14208,C0334,158.12,2024-04-06T00:00:00,CP99557,Belgium,debit,online payment
14208,T14209,C0379,4214.87,2024-10-31T00:00:00,CP23030,Côte d'Ivoire,credit,cash
14209,T14210,C0262,1141.04,2024-11-18T00:00:00,CP31920,Austria,debit,internal transfer
14210,T14211,C0046,242.84,2024-05-15T00:00:00,CP15325,Switzerland,debit,cash
14211,T14212,C0747,1208.18,2024-09-16T00:00:00,CP39598,Germany,credit,cash
14212,T14213,C0282,36.79,2024-08-18T00:00:00,CP68303,Switzerland,debit,internal transfer
14213,T14214,C0808,156.93,2024-12-17T00:00:00,CP95462,Netherlands,debit,cash
14214,T14215,C0432,1995.18,2024-02-21T00:00:00,CP14086,Spain,debit,internal transfer
14215,T14216,C0576,2583.23,2024-04-22T00:00:00,CP24389,Sweden,credit,cash
14216,T14217,C0875,5270.47,2024-05-03T00:00:00,CP50501,Netherlands,credit,wire
14217,T14218,C0853,1867.24,2024-10-16T00:00:00,CP66415,France,credit,online payment
14218,T14219,C0208,384.99,2024-07-07T00:00:00,CP57107,Norway,debit,wire
14219,T14220,C0227,2102.62,2024-05-03T00:00:00,CP90826,Belgium,debit,wire
14220,T14221,C0806,1247.92,2024-06-13T00:00:00,CP36482,Austria,debit,cash
14221,T14222,C0105,1363.68,2024-06-16T00:00:00,CP27206,Austria,debit,online payment
14222,T14223,C0837,8312.2,2024-10-06T00:00:00,CP59234,Switzerland,credit,online payment
14223,T14224,C0103,3177.8,2024-12-04T00:00:00,CP30783,Austria,credit,online payment
14224,T14225,C0262,14190.14,2024-11-24T00:00:00,CP97915,France,debit,cash
14225,T14226,C0049,66.92,2024-06-09T00:00:00,CP85218,Norway,credit,wire
14226,T14227,C0203,1362.49,2024-12-28T00:00:00,CP53793,Finland,credit,internal transfer
14227,T14228,C0878,1551.81,2024-09-29T00:00:00,CP39880,Syrian Arab Republic,credit,internal transfer
14228,T14229,C0352,78.11,2024-01-24T00:00:00,CP34253,Switzerland,debit,internal transfer
14229,T14230,C0149,1644.86,2024-05-16T00:00:00,CP11675,Belgium,credit,online payment
14230,T14231,C1000,2223.24,2024-10-29T00:00:00,CP74359,Mozambique,credit,internal transfer
14231,T14232,C0381,7914.16,2024-09-06T00:00:00,CP77738,Lao People's Democratic Republic,credit,wire
14232,T14233,C0740,605.42,2024-03-10T00:00:00,CP40004,Algeria,credit,internal transfer
14233,T14234,C0355,169.09,2024-10-14T00:00:00,CP98291,Netherlands,credit,online payment
14234,T14235,C0039,2459.08,2024-03-22T00:00:00,CP66861,Austria,debit,online payment
14235,T14236,C0319,399.94,2024-11-21T00:00:00,CP49528,Norway,credit,internal transfer
14236,T14237,C0600,300.45,2024-09-29T00:00:00,CP76916,Germany,credit,online payment
14237,T14238,C0305,150.84,2024-04-29T00:00:00,CP46495,Austria,debit,internal transfer
14238,T14239,C0897,672.23,2024-08-27T00:00:00,CP95192,Italy,credit,online payment
14239,T14240,C0606,5317.63,2024-09-05T00:00:00,CP94224,Denmark,debit,cash
14240,T14241,C0637,1075.97,2024-04-11T00:00:00,CP90958,Netherlands,debit,cash
14241,T14242,C0688,3911.24,2024-03-18T00:00:00,CP10750,France,debit,wire
14242,T14243,C0355,919.95,2024-02-11T00:00:00,CP58081,Belgium,debit,cash
14243,T14244,C0759,2099.54,2024-01-03T00:00:00,CP42900,Angola,credit,internal transfer
14244,T14245,C0833,877.02,2024-04-06T00:00:00,CP40282,Finland,credit,online payment
14245,T14246,C0012,683.43,2024-05-08T00:00:00,CP91723,Belgium,debit,wire
14246,T14247,C0279,1620.51,2024-07-04T00:00:00,CP84334,Norway,credit,internal transfer
14247,T14248,C0576,4996.99,2024-03-14T00:00:00,CP61007,Italy,debit,internal transfer
14248,T14249,C0529,1271.44,2024-05-29T00:00:00,CP38900,Austria,credit,wire
14249,T14250,C0245,2235.78,2024-04-15T00:00:00,CP24600,Denmark,credit,wire
14250,T14251,C0999,610.77,2024-01-06T00:00:00,CP28714,Norway,debit,internal transfer
14251,T14252,C0624,42.64,2024-01-11T00:00:00,CP16639,France,credit,online payment
14252,T14253,C0559,224.7,2024-12-17T00:00:00,CP10972,France,debit,internal transfer
14253,T14254,C0228,1869.03,2024-02-05T00:00:00,CP25225,Finland,credit,online payment
14254,T14255,C0659,712.39,2024-09-08T00:00:00,CP55132,Denmark,credit,wire
14255,T14256,C0383,7325.46,2024-08-27T00:00:00,CP80462,Switzerland,credit,internal transfer
14256,T14257,C0812,1148.75,2024-02-06T00:00:00,CP64567,Norway,debit,cash
14257,T14258,C0929,484.04,2024-09-16T00:00:00,CP50063,Denmark,debit,internal transfer
14258,T14259,C0758,2665.27,2024-05-27T00:00:00,CP40707,Italy,debit,online payment
14259,T14260,C0962,122.37,2024-04-19T00:00:00,CP49472,Austria,credit,internal transfer
14260,T14261,C0949,604.28,2024-11-20T00:00:00,CP72752,Sweden,debit,online payment
14261,T14262,C0996,820.92,2024-06-30T00:00:00,CP12759,Sweden,debit,cash
14262,T14263,C0812,1446.3,2024-04-27T00:00:00,CP82693,Norway,debit,wire
14263,T14264,C0149,1502.58,2024-09-30T00:00:00,CP83179,Austria,credit,cash
14264,T14265,C0100,5160.2,2024-02-11T00:00:00,CP40538,Italy,credit,online payment
14265,T14266,C0971,1221.93,2024-02-13T00:00:00,CP86181,Norway,credit,wire
14266,T14267,C0906,792.29,2024-09-20T00:00:00,CP80173,France,credit,wire
14267,T14268,C0878,2966.27,2024-09-08T00:00:00,CP39587,Mozambique,debit,internal transfer
14268,T14269,C0811,3547.39,2024-03-14T00:00:00,CP73511,Finland,credit,cash
14269,T14270,C0125,735.11,2024-04-24T00:00:00,CP55703,France,debit,online payment
14270,T14271,C0352,696.9,2024-09-30T00:00:00,CP50037,Spain,credit,online payment
14271,T14272,C0446,3372.05,2024-07-31T00:00:00,CP38142,Germany,debit,wire
14272,T14273,C0780,4859.21,2024-12-31T00:00:00,CP81171,Iran,debit,internal transfer
14273,T14274,C0455,390.12,2024-04-17T00:00:00,CP31866,Austria,credit,online payment
14274,T14275,C0205,1490.03,2024-03-20T00:00:00,CP26621,Germany,debit,internal transfer
14275,T14276,C0494,124.91,2024-11-08T00:00:00,CP44286,Spain,debit,wire
14276,T14277,C0245,4185.1,2024-03-12T00:00:00,CP72510,Lebanon,debit,wire
14277,T14278,C0991,2370.92,2024-01-15T00:00:00,CP30968,Austria,debit,wire
14278,T14279,C0389,869.48,2024-10-08T00:00:00,CP52431,Germany,credit,internal transfer
14279,T14280,C0632,398.26,2024-07-06T00:00:00,CP83362,Norway,credit,online payment
14280,T14281,C0950,103.24,2024-04-30T00:00:00,CP42486,France,debit,cash
14281,T14282,C0124,59.13,2024-02-20T00:00:00,CP76109,France,credit,internal transfer
14282,T14283,C0363,2086.58,2024-10-01T00:00:00,CP13128,Germany,debit,wire
14283,T14284,C0838,788.39,2024-12-15T00:00:00,CP22178,Belgium,debit,cash
14284,T14285,C0260,537.45,2024-09-21T00:00:00,CP78415,Lao People's Democratic Republic,credit,cash
14285,T14286,C0728,386.75,2024-04-25T00:00:00,CP73972,Netherlands,debit,cash
14286,T14287,C0652,2975.87,2024-05-16T00:00:00,CP85786,Austria,credit,cash
14287,T14288,C0048,1765.19,2024-05-12T00:00:00,CP96072,Senegal,debit,cash
14288,T14289,C0287,1375.73,2024-02-16T00:00:00,CP80011,Italy,credit,wire
14289,T14290,C0889,5793.42,2024-11-24T00:00:00,CP18648,Netherlands,credit,online payment
14290,T14291,C0740,450.98,2024-03-14T00:00:00,CP48822,Spain,debit,cash
14291,T14292,C0778,77.88,2024-03-17T00:00:00,CP19396,Austria,credit,online payment
14292,T14293,C0740,671.01,2024-07-28T00:00:00,CP22443,Belgium,debit,online payment
14293,T14294,C0238,488.25,2024-05-13T00:00:00,CP67387,Germany,credit,internal transfer
14294,T14295,C0194,3182.68,2024-05-06T00:00:00,CP71877,France,debit,wire
14295,T14296,C0061,369.71,2024-06-13T00:00:00,CP52215,Belgium,credit,cash
14296,T14297,C0356,2812.41,2024-12-19T00:00:00,CP61214,Switzerland,credit,online payment
14297,T14298,C0196,687.21,2024-10-08T00:00:00,CP25684,Netherlands,credit,internal transfer
14298,T14299,C0924,616.16,2024-11-27T00:00:00,CP56333,Italy,debit,online payment
14299,T14300,C0475,7638.28,2024-12-06T00:00:00,CP24516,Norway,credit,cash
14300,T14301,C0572,116.36,2024-08-18T00:00:00,CP42992,Netherlands,debit,wire
14301,T14302,C0579,290.09,2024-12-04T00:00:00,CP94613,Belgium,credit,wire
14302,T14303,C0952,8777.49,2024-04-06T00:00:00,CP91137,Switzerland,credit,cash
14303,T14304,C0862,1119.96,2024-07-03T00:00:00,CP27907,Germany,debit,online payment
14304,T14305,C0546,2011.55,2024-12-25T00:00:00,CP23773,France,credit,internal transfer
14305,T14306,C0655,599.53,2024-10-30T00:00:00,CP10013,Spain,debit,wire
14306,T14307,C0525,2832.82,2024-04-02T00:00:00,CP68693,Finland,debit,wire
14307,T14308,C0285,762.83,2024-08-19T00:00:00,CP46064,Italy,debit,online payment
14308,T14309,C0383,1060.32,2024-10-24T00:00:00,CP95253,France,debit,online payment
14309,T14310,C0772,1853.22,2024-07-09T00:00:00,CP12332,Switzerland,debit,online payment
14310,T14311,C0500,1122.24,2024-04-07T00:00:00,CP39742,Belgium,credit,internal transfer
14311,T14312,C0487,3564.14,2024-04-28T00:00:00,CP64457,Austria,debit,online payment
14312,T14313,C0296,3752.62,2024-04-13T00:00:00,CP58990,Finland,credit,internal transfer
14313,T14314,C0774,5909.73,2024-09-10T00:00:00,CP24711,Spain,debit,cash
14314,T14315,C0186,206.49,2024-07-20T00:00:00,CP41977,Italy,debit,internal transfer
14315,T14316,C0055,1382.49,2024-11-28T00:00:00,CP17601,Sweden,credit,online payment
14316,T14317,C0623,8765.42,2024-09-28T00:00:00,CP37017,Norway,credit,internal transfer
14317,T14318,C0826,41.9,2024-03-28T00:00:00,CP80687,Norway,debit,internal transfer
14318,T14319,C0946,4402.49,2024-04-21T00:00:00,CP29556,Belgium,debit,internal transfer
14319,T14320,C0246,137.07,2024-03-31T00:00:00,CP62899,Sweden,credit,wire
14320,T14321,C0368,2329.46,2024-09-11T00:00:00,CP46877,Netherlands,credit,online payment
14321,T14322,C0489,613.6,2024-05-29T00:00:00,CP89061,Norway,debit,internal transfer
14322,T14323,C0205,1007.73,2024-09-08T00:00:00,CP39864,Sweden,debit,online payment
14323,T14324,C0334,5823.91,2024-02-20T00:00:00,CP62435,Sweden,debit,cash
14324,T14325,C0017,1469.19,2024-06-01T00:00:00,CP16052,Austria,credit,internal transfer
14325,T14326,C0171,4852.3,2024-09-16T00:00:00,CP87615,Sweden,debit,internal transfer
14326,T14327,C0468,3266.71,2024-01-02T00:00:00,CP90959,Spain,credit,cash
14327,T14328,C0217,2894.0,2024-12-17T00:00:00,CP86694,France,credit,online payment
14328,T14329,C0209,619.92,2024-11-09T00:00:00,CP61268,Switzerland,debit,cash
14329,T14330,C0287,1290.44,2024-11-02T00:00:00,CP35739,Denmark,debit,cash
14330,T14331,C0373,494.32,2024-12-29T00:00:00,CP54035,Austria,credit,cash
14331,T14332,C0889,987.16,2024-02-23T00:00:00,CP52553,Cameroon,debit,cash
14332,T14333,C0299,323.99,2024-08-01T00:00:00,CP27502,Sweden,debit,online payment
14333,T14334,C0852,1067.76,2024-02-11T00:00:00,CP78889,Finland,credit,internal transfer
14334,T14335,C0552,1848.33,2024-11-25T00:00:00,CP30708,Spain,debit,cash
14335,T14336,C0953,1053.57,2024-09-01T00:00:00,CP18062,Switzerland,credit,cash
14336,T14337,C0092,467.71,2024-02-03T00:00:00,CP86446,Spain,credit,wire
14337,T14338,C0095,1063.36,2024-08-12T00:00:00,CP38676,Austria,debit,online payment
14338,T14339,C0191,3140.42,2024-03-02T00:00:00,CP94264,Belgium,credit,cash
14339,T14340,C0469,2095.28,2024-08-17T00:00:00,CP55706,Switzerland,credit,wire
14340,T14341,C0604,648.58,2024-02-04T00:00:00,CP49121,Norway,debit,cash
14341,T14342,C0272,1333.17,2024-04-01T00:00:00,CP13161,Germany,credit,online payment
14342,T14343,C0787,657.21,2024-04-25T00:00:00,CP39340,Denmark,debit,wire
14343,T14344,C0998,6392.39,2024-07-17T00:00:00,CP87174,France,credit,wire
14344,T14345,C0804,5886.21,2024-11-02T00:00:00,CP23267,Sweden,credit,online payment
14345,T14346,C0713,1142.55,2024-08-23T00:00:00,CP62269,Italy,credit,wire
14346,T14347,C0154,3141.48,2024-05-19T00:00:00,CP42071,France,credit,wire
14347,T14348,C0590,1053.21,2024-01-26T00:00:00,CP62547,Netherlands,credit,cash
14348,T14349,C0227,78.71,2024-08-26T00:00:00,CP87267,Belgium,credit,wire
14349,T14350,C0544,5913.71,2024-03-29T00:00:00,CP37236,Norway,credit,internal transfer
14350,T14351,C0726,487.06,2024-10-11T00:00:00,CP86256,Netherlands,debit,online payment
14351,T14352,C0897,158.58,2024-09-13T00:00:00,CP74309,France,credit,cash
14352,T14353,C0773,457.7,2024-11-17T00:00:00,CP57839,Finland,debit,wire
14353,T14354,C0885,1085.1,2024-11-14T00:00:00,CP34262,"Virgin Islands, British",credit,internal transfer
14354,T14355,C0077,229.58,2024-08-20T00:00:00,CP82629,Finland,credit,cash
14355,T14356,C0920,2803.56,2024-07-15T00:00:00,CP28608,Kenya,debit,online payment
14356,T14357,C0393,2058.42,2024-10-20T00:00:00,CP78937,Sweden,debit,wire
14357,T14358,C0489,1151.74,2024-06-17T00:00:00,CP98107,Lebanon,debit,online payment
14358,T14359,C0120,5281.03,2024-06-29T00:00:00,CP99859,Italy,credit,online payment
14359,T14360,C0816,3347.9,2024-11-15T00:00:00,CP70589,Switzerland,debit,wire
14360,T14361,C0218,710.17,2024-07-29T00:00:00,CP78592,Belgium,credit,wire
14361,T14362,C0352,3275.42,2024-01-02T00:00:00,CP14828,Switzerland,credit,cash
14362,T14363,C0636,696.73,2024-11-11T00:00:00,CP98657,Switzerland,debit,online payment
14363,T14364,C0268,1219.92,2024-12-06T00:00:00,CP87644,Sweden,credit,wire
14364,T14365,C0168,1760.95,2024-11-27T00:00:00,CP62255,Spain,debit,online payment
14365,T14366,C0795,10381.61,2024-11-29T00:00:00,CP22999,Finland,debit,wire
14366,T14367,C0398,3863.09,2024-03-19T00:00:00,CP89894,Spain,debit,online payment
14367,T14368,C0968,82.84,2024-08-15T00:00:00,CP85162,Norway,debit,cash
14368,T14369,C0909,4226.07,2024-10-18T00:00:00,CP61600,Sweden,credit,online payment
14369,T14370,C0553,9341.99,2024-07-15T00:00:00,CP40451,Switzerland,credit,wire
14370,T14371,C0663,3286.21,2024-08-06T00:00:00,CP74215,Finland,debit,internal transfer
14371,T14372,C0464,3517.44,2024-04-28T00:00:00,CP91724,Spain,debit,cash
14372,T14373,C0385,974.49,2024-07-09T00:00:00,CP26788,Netherlands,credit,cash
14373,T14374,C0487,545.41,2024-01-06T00:00:00,CP12420,Italy,credit,internal transfer
14374,T14375,C0810,3239.3,2024-07-03T00:00:00,CP58206,Italy,debit,wire
14375,T14376,C0012,593.67,2024-11-29T00:00:00,CP83254,Spain,credit,cash
14376,T14377,C0283,242.62,2024-04-10T00:00:00,CP76894,Finland,credit,internal transfer
14377,T14378,C0237,3035.8,2024-10-20T00:00:00,CP16669,Denmark,credit,internal transfer
14378,T14379,C0101,137.27,2024-06-11T00:00:00,CP29554,Italy,credit,online payment
14379,T14380,C0813,1570.67,2024-03-08T00:00:00,CP10585,Austria,debit,online payment
14380,T14381,C0831,8478.76,2024-11-24T00:00:00,CP71491,Finland,credit,wire
14381,T14382,C0612,24.19,2024-09-11T00:00:00,CP73355,Italy,debit,internal transfer
14382,T14383,C0873,2050.85,2024-10-24T00:00:00,CP96072,Spain,debit,online payment
14383,T14384,C0515,2591.66,2024-10-01T00:00:00,CP99197,Finland,debit,wire
14384,T14385,C0412,263.92,2024-09-21T00:00:00,CP32829,Denmark,credit,cash
14385,T14386,C0383,1069.72,2024-02-05T00:00:00,CP64291,Netherlands,credit,online payment
14386,T14387,C0437,604.84,2024-03-28T00:00:00,CP82386,Belgium,debit,wire
14387,T14388,C0657,7.34,2024-10-14T00:00:00,CP13425,Germany,credit,online payment
14388,T14389,C0149,374.76,2024-04-01T00:00:00,CP99054,Italy,debit,cash
14389,T14390,C0309,696.8,2024-07-17T00:00:00,CP66770,Belgium,debit,cash
14390,T14391,C0086,7181.88,2024-07-30T00:00:00,CP52696,Germany,credit,online payment
14391,T14392,C0095,1281.01,2024-07-03T00:00:00,CP83600,Germany,credit,cash
14392,T14393,C0444,1014.97,2024-04-03T00:00:00,CP62877,Austria,credit,wire
14393,T14394,C0364,7262.37,2024-01-27T00:00:00,CP49152,Finland,debit,online payment
14394,T14395,C0929,492.81,2024-09-28T00:00:00,CP36359,Spain,debit,online payment
14395,T14396,C0202,2805.98,2024-03-30T00:00:00,CP35914,Finland,credit,cash
14396,T14397,C0993,2238.94,2024-09-24T00:00:00,CP44742,Finland,debit,wire
14397,T14398,C0026,1949.05,2024-12-30T00:00:00,CP25519,Austria,debit,online payment
14398,T14399,C0192,2978.03,2024-11-02T00:00:00,CP20182,Germany,debit,online payment
14399,T14400,C0467,1039.13,2024-05-10T00:00:00,CP85498,Spain,credit,cash
14400,T14401,C0572,909.36,2024-08-15T00:00:00,CP48861,Belgium,credit,cash
14401,T14402,C0172,1174.84,2024-06-10T00:00:00,CP84432,Sweden,credit,wire
14402,T14403,C0567,6203.92,2024-01-29T00:00:00,CP99009,Spain,debit,wire
14403,T14404,C0699,2280.22,2024-08-21T00:00:00,CP13385,Netherlands,credit,cash
14404,T14405,C0740,3348.01,2024-06-13T00:00:00,CP49317,Finland,debit,wire
14405,T14406,C0480,335.3,2024-11-13T00:00:00,CP27486,Austria,debit,internal transfer
14406,T14407,C0444,623.62,2024-07-17T00:00:00,CP52910,Sweden,debit,internal transfer
14407,T14408,C0826,305.55,2024-07-30T00:00:00,CP70202,Italy,credit,cash
14408,T14409,C0735,1803.18,2024-05-08T00:00:00,CP71777,Denmark,debit,online payment
14409,T14410,C0114,1390.38,2024-02-09T00:00:00,CP66284,Germany,credit,cash
14410,T14411,C0420,1555.77,2024-09-07T00:00:00,CP40448,Netherlands,debit,cash
14411,T14412,C0901,2509.4,2024-01-24T00:00:00,CP13766,Belgium,credit,cash
14412,T14413,C0947,165.0,2024-08-17T00:00:00,CP84589,Spain,credit,online payment
14413,T14414,C0483,1269.26,2024-07-15T00:00:00,CP97628,Sweden,credit,internal transfer
14414,T14415,C0048,107.6,2024-03-22T00:00:00,CP11799,Denmark,credit,wire
14415,T14416,C0026,2090.25,2024-05-07T00:00:00,CP66372,Myanmar,credit,internal transfer
14416,T14417,C0316,2965.37,2024-04-21T00:00:00,CP77059,Bulgaria,credit,wire
14417,T14418,C0171,293.51,2024-06-24T00:00:00,CP51887,Sweden,credit,wire
14418,T14419,C0186,304.0,2024-11-04T00:00:00,CP50736,Belgium,credit,cash
14419,T14420,C0104,361.11,2024-05-13T00:00:00,CP54064,South Africa,debit,cash
14420,T14421,C0671,2435.0,2024-04-05T00:00:00,CP93017,Switzerland,debit,wire
14421,T14422,C0641,229.95,2024-01-12T00:00:00,CP32197,Denmark,debit,online payment
14422,T14423,C0370,596.34,2024-11-27T00:00:00,CP13452,Italy,debit,online payment
14423,T14424,C0591,582.22,2024-02-10T00:00:00,CP34798,Belgium,debit,online payment
14424,T14425,C0583,3093.37,2024-06-19T00:00:00,CP44207,Denmark,credit,online payment
14425,T14426,C0357,346.99,2024-12-21T00:00:00,CP51044,Italy,credit,cash
14426,T14427,C0100,1176.3,2024-07-18T00:00:00,CP51877,Switzerland,credit,internal transfer
14427,T14428,C0426,2520.6,2024-10-13T00:00:00,CP38874,Norway,credit,internal transfer
14428,T14429,C0432,722.48,2024-11-04T00:00:00,CP52411,Germany,credit,wire
14429,T14430,C0027,3526.7,2024-12-01T00:00:00,CP33167,Netherlands,debit,online payment
14430,T14431,C0418,319.2,2024-11-11T00:00:00,CP73186,France,debit,cash
14431,T14432,C0380,2256.66,2024-09-08T00:00:00,CP30002,Finland,credit,cash
14432,T14433,C0061,6914.38,2024-12-05T00:00:00,CP35112,Italy,debit,cash
14433,T14434,C0729,4591.55,2024-05-26T00:00:00,CP35753,Sweden,debit,wire
14434,T14435,C0876,20.14,2024-02-21T00:00:00,CP49242,Austria,credit,cash
14435,T14436,C0243,3339.7,2024-09-18T00:00:00,CP75588,Spain,credit,wire
14436,T14437,C0970,912.03,2024-09-27T00:00:00,CP85694,Italy,debit,wire
14437,T14438,C0637,685.08,2024-01-21T00:00:00,CP88605,Belgium,debit,wire
14438,T14439,C0675,1749.25,2024-01-11T00:00:00,CP64334,Norway,credit,wire
14439,T14440,C0613,1712.76,2024-10-07T00:00:00,CP24897,Austria,debit,cash
14440,T14441,C0566,1670.09,2024-04-24T00:00:00,CP71919,Finland,credit,cash
14441,T14442,C0074,123.48,2024-06-04T00:00:00,CP85824,Finland,debit,internal transfer
14442,T14443,C0061,1366.18,2024-12-02T00:00:00,CP23702,Norway,debit,cash
14443,T14444,C0229,2155.13,2024-05-09T00:00:00,CP65561,Switzerland,credit,online payment
14444,T14445,C0554,6262.49,2024-01-28T00:00:00,CP60462,Germany,debit,online payment
14445,T14446,C0728,1520.83,2024-09-27T00:00:00,CP71214,Switzerland,credit,wire
14446,T14447,C0528,754.09,2024-01-14T00:00:00,CP34822,Venezuela,debit,wire
14447,T14448,C0614,211.83,2024-11-25T00:00:00,CP70372,Italy,debit,wire
14448,T14449,C0816,3758.49,2024-11-12T00:00:00,CP14873,Italy,credit,internal transfer
14449,T14450,C0345,424.16,2024-12-09T00:00:00,CP80959,Austria,debit,wire
14450,T14451,C0761,1384.58,2024-02-08T00:00:00,CP76461,Denmark,credit,internal transfer
14451,T14452,C0712,3569.26,2024-06-23T00:00:00,CP37822,Netherlands,credit,wire
14452,T14453,C0748,2859.69,2024-04-02T00:00:00,CP85692,Spain,debit,online payment
14453,T14454,C0463,2051.02,2024-01-28T00:00:00,CP40131,Italy,credit,wire
14454,T14455,C0583,2724.75,2024-08-24T00:00:00,CP74699,Spain,credit,cash
14455,T14456,C0208,527.99,2024-09-20T00:00:00,CP10420,Belgium,credit,wire
14456,T14457,C0888,62.01,2024-02-16T00:00:00,CP43579,Netherlands,debit,cash
14457,T14458,C0684,6159.51,2024-04-09T00:00:00,CP31625,Finland,credit,cash
14458,T14459,C0669,4765.64,2024-12-21T00:00:00,CP64767,France,credit,cash
14459,T14460,C0747,2315.46,2024-11-08T00:00:00,CP50949,France,debit,cash
14460,T14461,C0651,715.64,2024-01-05T00:00:00,CP44606,Netherlands,credit,internal transfer
